case,solver,N,shape,n_unknowns,kappa_row,max_rel_err,max_abs_err,residual,wall_time_s,converged,n_outer,notes,rel_l2_err,rms_err,linf_err,stop_reason,vqls_final_cost,qsvt_degree,qsvt_depth,hhl_scale_c,scheme,convergence_factor,n_levels,level_shapes,level_kappas,anisotropy,strip_solves,strip_solves_by_size,weighted_cost,mean_strip_size,inner_calls,inner_total_s,inner_mean_s,inner_max_s,inner_failures,inner_options,n_circuit_evals,err_vs_thomas,err_thomas_vs_exact,peak_E_field,peak_E_rel_err,peak_E_axial,azimuthal_mode_amp,azimuthal_mode_rel_err,s_per_strip_solve,solves_per_digit,discretisation_order,hhl_trotter_steps,backend_name
3D_Poisson_TripleSin_cube,VQLS,16,16x16x16,4096,1.9746752505183298,1.573608568961159,0.007579737754700111,0.02758701892407048,,False,1,recovered_from_archive,0.005199394129622745,0.0020132659761207495,0.7677572733800121,,,,,,,1.0580807852622731,,,,1.0,,,,,,,,,,,,1.0308015221702895,0.28508354027531985,2.999330779328412,0.224654733386758,2.9983642035999183,,,,,2,,aer_simulator_statevector (CPU)
3D_Poisson_TripleSin_cube,VQLS,8,8x8x8,512,1.9121868224772895,1.0459400699321297,0.009788379580542905,0.0006615620381215819,,False,9,recovered_from_archive,0.010216537109557859,0.004310101593094722,1.0248408440400354,,,,,,,0.6872672030222513,,,,1.0,,,,,,,,,,,,0.009881524091301056,1.021609868539528,2.6647493714956263,1.0292449814439195,2.65223281404468,,,,,2,,aer_simulator_statevector (CPU)
3D_Poisson_TwoGaussian_cube,HHL,16,16x16x16,4096,1.9746752505183298,6090932401.2492075,0.12048184592878931,0.14037974457393992,,False,9,recovered_from_archive,0.14792107864612636,0.020315847615196864,12.080845328456551,,,,,,,0.9916138788710749,,,,1.0,,,,,,,,,,,,11.463888095101463,3.774669674706238,4.903262527856189,4.996533092635725,4.898180768620057,,,,,2,100,aer_simulator_statevector (CPU)
3D_Poisson_TwoGaussian_cube,HHL,8,8x8x8,512,1.9121868224772895,17885064.97727929,0.12146036427626083,0.10393329563433049,,False,9,recovered_from_archive,0.16780027030254074,0.02509959484658079,13.247777189754856,,,,,,,0.9740321636147248,,,,1.0,,,,,,,,,,,,10.129707739199702,13.976235177866029,5.253900740393554,16.97678842314104,5.23158531878516,,,,,2,100,aer_simulator_statevector (CPU)
3D_Poisson_TwoGaussian_cube,QSVT,16,16x16x16,4096,1.9746752505183298,51500360.33069127,0.03842687305689352,0.0027290770434758647,,False,10,recovered_from_archive,0.025193065688844708,0.003460078091497995,3.8531042272621483,,,,,,,0.7100379118686989,,,,1.0,,,,,,,,,,,,0.1569116679904164,3.774669674706238,4.890481161634929,4.72283794908681,4.884088675786582,,,,,2,,aer_simulator_statevector (CPU)
3D_Poisson_TwoGaussian_cube,QSVT,8,8x8x8,512,1.9121868224772895,682909.2641472364,0.12813912791553506,1.5984014881596528e-07,,True,7,recovered_from_archive,0.09516410439281671,0.0142346639840976,13.976235177867725,,,,,,,0.14832300413684676,,,,1.0,,,,,,,,,,,,4.736224117049818e-11,13.976235177866029,5.221946144504588,16.265327322684357,5.194677065599825,,,,,2,,aer_simulator_statevector (CPU)
3D_Poisson_TwoGaussian_cube,Thomas,16,16x16x16,4096,1.9746752505183298,48466345.126253724,0.03764464802051504,3.2218855822329293e-07,,True,8,recovered_from_archive,0.02480572990954686,0.0034068804354225293,3.774669674706238,,,,,,,0.21012235991114284,,,,1.0,,,,,,,,,,,,0.0,,4.8804409034220715,4.507839813107785,4.8739965368315445,,,,,2,,aer_simulator_statevector (CPU)
3D_Poisson_TwoGaussian_cube,Thomas,8,8x8x8,512,1.9121868224772895,682909.2642118853,0.1281391279155195,1.5984014518209666e-07,,True,7,recovered_from_archive,0.09516410439282441,0.014234663984098754,13.976235177866029,,,,,,,0.14832300365510936,,,,1.0,,,,,,,,,,,,0.0,,5.221946144504503,16.265327322682456,5.194677065598673,,,,,2,,aer_simulator_statevector (CPU)
3D_Poisson_TwoGaussian_cube,VQLS,16,16x16x16,4096,1.9746752505183298,716263921.0123343,0.02550836382261923,0.05786429059604421,,False,1,recovered_from_archive,0.024568442038928148,0.0033742907310710824,2.5577512989400812,,,,,,,0.6506527225537299,,,,1.0,,,,,,,,,,,,4.411329065990531,3.774669674706238,4.6981435584853015,0.6041962489272897,4.67756563478285,,,,,2,,aer_simulator_statevector (CPU)
3D_Poisson_TwoGaussian_cube,VQLS,8,8x8x8,512,1.9121868224772895,686409.5961924794,0.12813785470122196,0.0005273253709031731,,False,13,recovered_from_archive,0.09517092661559422,0.014235684453417226,13.976096307384047,,,,,,,0.6673823619137044,,,,1.0,,,,,,,,,,,,0.025360201582971375,13.976235177866029,5.221986277329365,16.26622087000943,5.1948610118159095,,,,,2,,aer_simulator_statevector (CPU)
3D_HET_MMS_SPT100,QSVT,64,64x64x64,262144,1.4962248084691185,0.021844476084168712,0.06252315366691619,4.676804303081909e-05,36000.271996544674,False,5,,0.00020659524019327153,0.022255120768591867,0.02085322714186323,wall_time_exceeded,,501,1003,,fmg,0.2675810385636113,6,"[[64, 64, 64], [32, 32, 64], [16, 16, 64], [8, 8, 64], [4, 4, 32], [4, 4, 16]]","[1.4962, 1.4856, 1.4493, 1.3519, 1.3095, 1.3636]",12.762720155208532,101201,"{""4"": 9984, ""8"": 8192, ""16"": 14336, ""32"": 24576, ""64"": 44113}",70811.36815132285,38.97700615606565,101201,35994.72314704768,0.3556755678999979,16.461354477331042,0,"{""max_degree"": 500}",,0.00019783975547534897,0.020681174010366524,46991.76338928301,0.02117023624234422,23495.914518129557,125.3917592912596,0.02068814754272884,0.355730397886826,35351.30311833224,2,,aer_simulator_statevector (CPU)
3D_HET_RotatingSpoke_SPT100,QSVT,64,64x64x64,262144,1.4962248084691185,0.025596907370899608,0.09691180568540858,5.485359329708815e-05,36000.29312449135,False,5,,0.00020935374052143918,0.03260344651078978,0.02486369852496985,wall_time_exceeded,,501,1003,,fmg,0.27533278246797127,6,"[[64, 64, 64], [32, 32, 64], [16, 16, 64], [8, 8, 64], [4, 4, 32], [4, 4, 16]]","[1.4962, 1.4856, 1.4493, 1.3519, 1.3095, 1.3636]",12.762720155208532,100512,"{""4"": 9984, ""8"": 8192, ""16"": 14336, ""32"": 24576, ""64"": 43424}",70122.36815132285,38.805475963069085,100512,35994.580168565735,0.35811226687923564,16.512323962524533,0,"{""max_degree"": 500}",,0.0001989202599885242,0.02469083276592848,61091.74181135448,0.025181721750297856,30545.911704663176,37.625578579060246,0.04209427844941857,0.3581691054251368,35888.03778622591,2,,aer_simulator_statevector (CPU)
3D_HET_Discharge_SPT100,QSVT,64,64x64x64,262144,1.4962248084691185,26.763293543170647,3.3032987639398357,0.009129276208391341,36000.0984221641,False,5,rel_vs_thomas,0.00030704039854815744,0.41867261506398773,0.07307285380891829,wall_time_exceeded,,501,1003,,fmg,0.4849434861721042,6,"[[64, 64, 64], [32, 32, 64], [16, 16, 64], [8, 8, 64], [4, 4, 32], [4, 4, 16]]","[1.4962, 1.4856, 1.4493, 1.3519, 1.3095, 1.3636]",12.762720155208532,100674,"{""4"": 9984, ""8"": 8192, ""16"": 14336, ""32"": 24576, ""64"": 43586}",70284.36815132285,38.846017839760016,100674,35994.59611277096,0.35753616735970517,21.0342709235847,0,"{""max_degree"": 500}",,0.07307285380891829,0.0,811551.6660630478,0.01396874516218379,811549.2777972928,256.2587282337296,0.0025220773286318385,0.3575908220808163,64060.55296180643,2,,aer_simulator_statevector (CPU)
3D_Laplace_BCdriven_cube,QSVT,64,64x64x64,262144,1.9982493624222843,0.10049791311310007,0.00010664891211892291,3.331709938873059e-07,30300.981143012643,True,6,,0.0002069383268417142,3.428022880232842e-05,0.011426252086546285,tol_met,,501,1003,,fmg,0.11827278044820821,5,"[[64, 64, 64], [32, 32, 32], [16, 16, 16], [8, 8, 8], [4, 4, 4]]","[1.9982, 1.9932, 1.9747, 1.9122, 1.7385]",1.0,81728,"{""4"": 2112, ""8"": 1280, ""16"": 4608, ""32"": 16384, ""64"": 57344}",70926.88995004361,52.45105716523101,81704,30295.92546390742,0.3708010068528765,23.826480332762003,0,"{""max_degree"": 500}",,5.393003129700028e-11,0.0114262520798614,4.009834316161539,0.025633547331948215,2.9251841237067815,,,0.37075397835518603,14692.169248457647,2,,aer_simulator_statevector (CPU)
3D_Poisson_HighMode_n2m3l4,Thomas,64,64x64x64,262144,1.9982493624222843,0.2843429689683433,0.002370727856921717,8.541668508190732e-07,18.803444385528564,True,7,,0.002372822159950388,0.0008586580979926574,0.23728057276833575,tol_met,,,,,fmg,0.23844561675307488,5,"[[64, 64, 64], [32, 32, 32], [16, 16, 16], [8, 8, 8], [4, 4, 4]]","[1.9982, 1.9932, 1.9747, 1.9122, 1.7385]",1.0,92800,"{""4"": 2304, ""8"": 1408, ""16"": 5120, ""32"": 18432, ""64"": 65536}",76352.0,52.656551724137934,92800,15.500868396833539,0.00016703521979346487,0.00624472089111805,0,{},,0.0,0.23728057276833575,12.495957911580707,0.2372857908377996,6.277279960498828,,,0.00020262332311991987,21292.82998347561,2,,aer_simulator_statevector (CPU)
3D_Poisson_HighMode_n2m3l4,QSVT,64,64x64x64,262144,1.9982493624222843,0.2843429691634267,0.00237072785711423,8.541668280063082e-07,34794.4623937197,True,7,,0.00237282215994721,0.0008586580979915065,0.2372805727876039,tol_met,,501,1003,,fmg,0.23844561584327226,5,"[[64, 64, 64], [32, 32, 32], [16, 16, 16], [8, 8, 8], [4, 4, 4]]","[1.9982, 1.9932, 1.9747, 1.9122, 1.7385]",1.0,92800,"{""4"": 2304, ""8"": 1408, ""16"": 5120, ""32"": 18432, ""64"": 65536}",80766.06253983502,52.656551724137934,92800,34789.13590558432,0.3748829300170724,24.04471081495285,0,"{""max_degree"": 500}",,7.327480641992773e-11,0.23728057276833575,12.495957911583147,0.237285790857378,6.277279960498906,,,0.3749403275185313,21292.82992680486,2,,aer_simulator_statevector (CPU)
3D_Poisson_TwoGaussian_cube,Thomas,64,64x64x64,262144,1.9982493624222843,714971.5671644999,0.0024838045728360347,9.514248362369668e-07,20.265214558690786,True,8,,0.0016556151429741972,0.0002125592597784969,0.2495322206898741,tol_met,,,,,fmg,0.24200173313009593,5,"[[64, 64, 64], [32, 32, 32], [16, 16, 16], [8, 8, 8], [4, 4, 4]]","[1.9982, 1.9932, 1.9747, 1.9122, 1.7385]",1.0,103872,"{""4"": 2496, ""8"": 1536, ""16"": 5632, ""32"": 20480, ""64"": 73728}",85724.0,52.81823783117683,103872,17.13588071987033,0.00016497112522980523,0.005212560296058655,0,{},,0.0,0.2495322206898741,5.048357121646101,0.33122237721999553,5.023007550595764,,,0.0001950979528524606,21071.71263601022,2,,aer_simulator_statevector (CPU)
3D_Poisson_TwoGaussian_cube,QSVT,64,64x64x64,262144,1.9982493624222843,715035.2405267288,0.002483892324001591,2.171857292580024e-06,36000.42650447786,False,8,,0.001655659167878641,0.0002125649119985433,0.24954103649746573,wall_time_exceeded,,501,1003,,fmg,0.2683030294669764,5,"[[64, 64, 64], [32, 32, 32], [16, 16, 16], [8, 8, 8], [4, 4, 4]]","[1.9982, 1.9932, 1.9747, 1.9122, 1.7385]",1.0,96138,"{""4"": 2304, ""8"": 1408, ""16"": 5120, ""32"": 18432, ""64"": 68874}",84104.06253983502,53.05040670702532,96138,35995.02823005244,0.3744099963599455,24.012301011011004,0,"{""max_degree"": 500}",,4.416117842910213e-05,0.2495322206898741,5.048359135976632,0.33126241009397,5.023007981866315,,,0.37446614766770536,21032.180482509295,2,,aer_simulator_statevector (CPU)
